爬取时间(__time),爬取链接(__url),职位(positionName),公司状况(company),发布时间(publish_time),学历(education),工作经验(JingYan),工资范围(salary),职位标签(position_label),职位描述(destription),工作地点(address),
"2017-11-07 10:02:51","https://www.lagou.com/jobs/2176576.html","Python","{""field"":""移动互联网,电子商务"",""scale"":""50-150人"",""homepage"":""http://www.yunzx.com"",""companyFullName"":""无锡联云世纪科技股份有限公司"",""development_stage"":""上市公司""}","1509465600","大专及以上 /","经验1-3年 /","8k-10k","","<p class=""""><span class="""">岗位职责：</span></p><p class=""""><span class="""">1.</span><span class="""">负责OpenStack功能模块开发</span></p><p class=""""><span class="""">岗位要求：</span></p><p class=""""><span class="""">1.</span><span class="""">本科及以上学历，计算机相关专业，良好的英文读写能力；</span></p><p class=""""><span class="""">2.</span><span class="""">熟悉OpenStack底层功能模块，并做过相关的功能开发与性能优化；</span></p><p class=""""><span class="""">3.</span><span class="""">精通Python；</span></p><p class=""""><span class="""">4.</span><span class="""">了解相关模块的底层实现与工作原理。</span></p>","无锡/新吴区/ 无锡市新区国家软件园金牛座A209号/",
"2017-11-07 10:02:49","https://www.lagou.com/jobs/3723989.html","资深Python工程师","{""field"":""移动互联网"",""scale"":""50-150人"",""homepage"":""http://www.lagou.com/gong..."",""companyFullName"":""上海大岂网络科技有限公司"",""development_stage"":""B轮""}","1509847369","本科及以上 /","经验3-5年 /","20k-30k","Python","<p>1.公司核心产品开发, 优化, 维护，可以独立开发相关业务模块；</p><p>2.以敏捷开发模式，快速迭代，集成第三方webservice等接口；</p><p>3.结合产品目标进行技术创新。</p><p>职位要求：</p><p>1.本科或以上学历，计算机软件相关专业优先；</p><p>2.连续2年以上以Python为主的中型或大型互联网产品开发及维护工作经验；</p><p>3.熟悉MySQL数据库，拥有优秀的数据库设计能力，对数据库的基本理论及其内部实现机制有比较深刻的理解；</p><p>4.熟悉git的使用，能在linux环境下开发，布署；</p><p>5.完善并遵守团队的编码规范，编写高质量、结构清晰、易读、易维护的代码；</p><p>6.善于沟通和逻辑表达，良好的团队合作精神和积极主动的沟通意识。</p>","上海/徐汇区/徐家汇/ 乐山路33号1号楼/",
"2017-11-07 10:02:47","https://www.lagou.com/jobs/3739117.html","Python后台开发工程师","{""field"":""数据服务,文化娱乐"",""scale"":""500-2000人"",""homepage"":""http://www.cdv.com"",""companyFullName"":""新奥特(北京)视频技术有限公司"",""development_stage"":""不需要融资""}","1509933767","本科及以上 /","经验3-5年 /","10k-18k","Python/django/Tornado Web","<p>岗位职责：<br>1、负责公司产品的后端相关需求分析及系统设计；<br>2、按照规范的软件开发流程，独立完成后台系统设计、编码、部署与维护；<br>3、负责项目相关业务分析及数据分析。</p><p><br>任职要求：<br>1、Python 开发三年以上经验，熟悉 Python 编程语言和标准库，熟悉后端开发的相关领域知识；<br>2、熟悉 MVC 架构，熟练Django 或 Tornado Web 框架，精通JSON-RPC 或 RESTful API架构，熟练掌握 Git 等开发工具；<br>3、熟悉 PostgreSQL、MySQL 或 MongoDB 数据库的开发和调优，熟练 Linux 或 FreeBSD 下服务器环境部署和性能调优，熟悉各种缓存技术；<br>4、有较强的逻辑思维，具备良好的自我管理及自我驱动能力。<br>5、具有优秀的团队合作和沟通协作能力，善于学习，乐于分享；<br>6、有一定的服务器运维经验，在高实时性和高稳定性方面有经验者优先；<br>7、有爬虫开发经验优先；</p>","北京/海淀区/田村/ 五棵松路49号新奥特科技大厦/",
"2017-11-07 10:02:45","https://www.lagou.com/jobs/3640658.html","Python开发工程师","{""field"":""移动互联网,电子商务"",""scale"":""50-150人"",""homepage"":""http://www.imonline.top/"",""companyFullName"":""驰梦科技(北京)有限公司"",""development_stage"":""不需要融资""}","1509933765","本科及以上 /","经验3-5年 /","25k-35k","爬虫/Python/算法/大数据/数据挖掘","<p>岗位职责：</p><p>1）负责多个垂直频道的数据抓取工作、研究各种网站、网页、链接的形态，发现它们的特点和规律；<br>2）对抓取的数据进行除重，匹配，过滤等处理；<br>3）网络爬虫工具的设计、开发及优化；<br>4）网页信息抽取等核心算法的研究和优化；<br>5）熟悉网络爬虫原理，设计，实现。</p><p>岗位要求：</p><p>1）计算机相关专业，985/211重点本科以上学历；<br>2）2年爬虫技术领域的工作经验；<br>3）精通Python语言，有go、java等其他语言开发经验者优先，有扎实的数据结构和算法功底；<br>4）了解Hadoop、Spark等大数据框架和流处理技术者优先。<br></p>","北京/朝阳区/朝阳门/ 光华路soho2期b座/",
"2017-11-07 10:02:44","https://www.lagou.com/jobs/2997479.html","python开发工程师","{""field"":""硬件"",""scale"":""150-500人"",""homepage"":""http://www.mxchip.com/"",""companyFullName"":""上海庆科信息技术有限公司"",""development_stage"":""A轮""}","1509933764","本科及以上 /","经验1-3年 /","10k-16k","Python/linux/django/flask","<p>岗位职责：</p><p>1.负责网站后台产品的研发；</p><p>2.根据新需求进行方案设计和技术文档的编写；</p><p>3.相关软件模块的完善及性能调优工作；</p><p>4.负责BUS整合服务组件的开发工作。</p><p>任职要求：</p><p>1.熟悉python语言，至少熟悉一种web框架（Django，Flask等），熟悉linux操作系统；</p><p>2.业务理解能力好，有设计能力者优先；</p><p>3.具有较好沟通能力和团队意识；</p><p>4.本科以上学历，电子、通信、计算机、自动化等相关专业。</p>","上海/普陀区/金沙江路/ 上海市普陀区金沙江路2145弄5号楼B栋9楼/",
"2017-11-07 10:02:42","https://www.lagou.com/jobs/3494335.html","（云计算）python研发工程师","{""field"":""移动互联网"",""scale"":""150-500人"",""homepage"":""http://capitalonline.net.cn/"",""companyFullName"":""北京首都在线科技股份有限公司"",""development_stage"":""上市公司""}","1510016340","本科及以上 /","经验3-5年 /","15k-30k","云计算/Python/linux/大数据/Java","<p>有云计算或大数据经验优先</p><p><br></p><p>岗位职责</p><p>1.项目后台开发。</p><p>2.负责相关软件模块的完善和性能调优工作；</p><p>3.参与框架优化、性能优化、系统重构等工作;&nbsp;</p><p>4.编写相应的技术开发文档；&nbsp;&nbsp;</p><p>任职要求</p><p>1.有3年以上相关经验，细心，热爱技术，喜欢钻研。</p><p>2.Python后端服务系统开发经验。</p><p>3.精通Linux系统、熟悉MySQL数据库、网络编程。</p><p>4.熟悉Django者优先。</p><p>5.具备良好的分析解决问题能力，能独立承担任务和有系统进度把控能力。</p><p>6.一定的英文水平，能看懂英文技术文档。</p>","北京/海淀区/四季青/ 东冉北街互联网金融产业园东门B3010室/",
"2017-11-07 10:02:41","https://www.lagou.com/jobs/2442249.html","python开发","{""field"":""移动互联网,其他"",""scale"":""150-500人"",""homepage"":""http://www.idiaoyan.com"",""companyFullName"":""苏州众言网络科技股份有限公司"",""development_stage"":""B轮""}","1510019100","本科及以上 /","经验3-5年 /","15k-20k","","<p class="""">1. 负责网站服务器端相关需求分析及系统设计；</p><p class="""">2. 不仅负责核心代码的编写，同时要自我完善，尽量发布可以运行的代码。我们没有配置专门的测试团队，所以不要指望测试能给你找出所有的程序错误。</p><p class="""">3. 完善并遵守团队的编码规范，编写高质量、结构清晰、易读、易维护的代码；</p><p class="""">4. 参与新技术的预研与选型。读读博客、学习新语言和框架、参与讨论以及看看同行在干什么。两耳不闻业界事，你就无法成为一名更优秀的程序员。</p><p class=""""><br></p><p class="""">岗位要求：</p><p class="""">1. 3年以上Web系统开发经验，这是我们认为谈得上深入了解Web开发所需要的最短的时间（天才型选手例外）；</p><p class="""">2. 2年以上Python开发经验，加分！</p><p class="""">3. 如有大规模高并发访问的应用开发经验，加分！</p><p class="""">4. 熟悉mongodb或mysql数据库的开发和调优，能熟练进行linux下服务器环境部署和性能调优，熟悉各种缓存技术，加分！</p><p class="""">5. 具有Mercurial或GIT版本控制系统在开发过程中的使用经验；</p><p class="""">6. 有坚韧不拔的精神，因为很多时候，我们编的不是程序，是寂寞。希望你是那种在遇到困难或高强度工作压力时，懂得多多鼓励自己的人；</p><p class="""">7. 善于团队配合，因为你在这里接触到的绝大多数都是需要团队一起完成的大项目，所以尊重别人的代码和设计，尊重团队现有的编码规范，彼此之间全心全力配合，是一名程序员必须具备的素质。</p><p class=""""><br></p><p class="""">备注：不懂Python开发的朋友，只要懂一门其他开发语言，愿意学python的也可以。</p>","苏州/工业园区/独墅湖/ 星湖街328号9/503/",
"2017-11-07 10:02:40","https://www.lagou.com/jobs/3531589.html","Python高级开发工程师","{""field"":""广告营销,文化娱乐"",""scale"":""<p class=\""financeOrg\"">百度(上市公司)</p>"",""homepage"":""2000人以上"",""companyFullName"":""北京爱奇艺科技有限公司"",""development_stage"":""D轮及以上""}","1509033600","本科及以上 /","经验不限 /","16k-30k","直播/资深/高级/Python/node.js/django","<p>职责描述：<br>*负责直播云平台开发<br>*负责直播监控数据平台开发</p><p><br>职位要求：<br>*精通python开发，并有Web应用项目经验；<br>*熟悉python+nginx+fastcgi应用组合；<br>*熟悉python高并发框架，如twisted、tornado、gevent之一；<br>*熟练多线程、网络、异步IO等，熟悉应用相应的python库；<br>*熟练应用mongodb，MQ、mysql、memcaced、redis、hbase等消息、缓存、数据库组件；<br>*熟悉golang，lua等语言优先；<br>*了解C/C++，nginx，rtmp，ffmpeg等更好；</p>","北京/海淀区/中关村/ 爱奇艺创新大厦/",
"2017-11-07 10:02:37","https://www.lagou.com/jobs/3777271.html","Python工程师（阿里云外派岗）","{""field"":""移动互联网"",""scale"":""2000人以上"",""homepage"":""http://www.bill-jc.com"",""companyFullName"":""武汉佰钧成技术有限责任公司"",""development_stage"":""不需要融资""}","1509933757","本科及以上 /","经验1-3年 /","10k-20k","Python/django/flask","<p>－熟练掌握Python，熟悉python异步IO；<br>－熟悉一种web开发框架，不限于Django/Flask/Tornado；<br>－熟悉一种常用的python模版框架，不限于yaml和jinjia2；<br>－熟悉一种常用的ORM框架，不限于&nbsp;peewee/SQLAlchemy；<br>－熟悉一种常用的消息队列框架，不限于Celery/RabbitMQ/ZeroMQ；<br>－熟悉大规模集群的管理工具，不限于fabric／chef／salt；<br>－有web开发经验，了解html、css、javascript等前端开发语言，熟悉但不限于jquery、angularjs、emberjs、extjs等常见js开发框架；</p>","杭州/西湖区/ 云栖小镇中大银座/",
"2017-11-07 10:02:36","https://www.lagou.com/jobs/3413188.html","Python开发工程师（成都）","{""field"":""金融"",""scale"":""<p class=\""financeOrg\"">红杉 经纬(B轮)</p>"",""homepage"":""150-500人"",""companyFullName"":""北京钱方银通科技有限公司"",""development_stage"":""B轮""}","1509933756","本科及以上 /","经验3-5年 /","10k-18k","Python","<p>岗位职责：</p><p>1. 负责手机应用API等产品及业务的功能模块设计与实现；</p><p>2. 负责数据库调优，产品性能优化；</p><p>3. 搭建系统开发环境，完成项目开发工作；</p><p>4. 负责应用服务端的设计，开发，维护；</p><p>5. 生产环境部署、监控与优化。</p><p>&nbsp;</p><p>任职要求：</p><p>1. 熟练使用python，并了解其它Web开发语言；</p><p>2. 熟悉linux,、git、web开发流程，了解mvc开发模式；</p><p>3. 熟悉mysql、mongodb、redis、nginx、tornado中的一种或多种；</p><p>4. 熟悉django、flask、web.py、pylons，会shell者优先考虑；</p><p>5. 熟悉前端开发，熟悉前端技术，如HTML/CSS/Javascript/jQuery/Ajax；</p><p>6. 自我学习能力强，善于沟通交流，有责任感，有团队协作精神，对新技术敏感；</p><p>7. 有高负载应用或分布式系统开发经验者优先。</p>","成都/双流县/华阳/ 天府大道南段2039号天府菁蓉大厦/",
"2017-11-07 10:02:34","https://www.lagou.com/jobs/3542280.html","中高级Python开发工程师","{""field"":""移动互联网,电子商务"",""scale"":""2000人以上"",""homepage"":""http://www.symbio.com"",""companyFullName"":""福瑞博德软件开发（深圳）有限公司"",""development_stage"":""未融资""}","1508256000","大专及以上 /","经验3-5年 /","15k-20k","python/软件开发","<p>1．&nbsp; 精通Python标准 GUI库(TkInter)开发UI</p><p>2．&nbsp; 精通Python中的正则表达式的开发</p><p>3．&nbsp; 精通Python中的文件读写操作、数据库读写操作</p><p></p>","深圳/南山区/ 康佳研发大厦/",
"2017-11-07 10:02:32","https://www.lagou.com/jobs/3733128.html","Python开发","{""field"":""移动互联网,旅游"",""scale"":""150-500人"",""homepage"":""http://www.umessage.com.cn/"",""companyFullName"":""北京无限讯奇信息技术有限公司"",""development_stage"":""未融资""}","1508688000","本科及以上 /","经验3-5年 /","15k-20k","Python","<p>岗位职责：</p><p>1、 Web 后端业务逻辑层、数据层的实现；</p><p>2、 负责应用的高级设计、功能实现并进行测试及部署。</p><p><br></p><p>任职资格 ：</p><p>1、要求985或211院校毕业；</p><p>2、3年以上工作经验（不包括大学实习期），计算机或相关专业本科及以上学历；</p><p>3、精通 Python 程序设计，熟悉 Flask、Django或 Tornado 等框架；</p><p>4、熟悉Linux操作环境，熟练使用Mysql、Nginx、MongoDB、Redis；</p><p>5、熟悉shell脚本编程，有良好的编程习惯;</p><p>6、具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题 ;</p><p>抗压能力强，富有激情，能胜任重复性的工作和能快速融入节奏的工作环境。</p>","北京/海淀区/清河/ 宝盛南路1号 奥北科技园20号楼9层/",
"2017-11-07 10:02:30","https://www.lagou.com/jobs/3740429.html","17社招-Python 开发工程师...","{""field"":""硬件,其他"",""scale"":""2000人以上"",""homepage"":""http://www.goldwind.cn"",""companyFullName"":""北京金风科创风电设备有限公司"",""development_stage"":""上市公司""}","1508774400","本科及以上 /","经验不限 /","11k-22k","","<p>工作职责：<br>1. 负责公司大数据分析产品、BI产品等相关产品研发工作；<br>2. 负责公司相关运营后台系统研发工作；<br>3. 负责公司行业应用产品研发工作。<br><br><br>任职资格：<br>1. 本科及以上学历，计算机相关专业，3年以上python相关开发经验；<br>2. 熟悉Django,Tornado或其它web框架，有2年以上的python web开发经验；<br>3. 具备Nginx、Mysql、Redis、Memcache等开源组件的应用开使用及开发经验；<br>4. 有高并发、高性能、大数据等应用架构及开发经验者优先；<br>5. 有Elasticsearch/Mongodb/Hbase/Docker/Kubernetesz开发经验者优先；<br>6. 良好的编码习惯和文档编写习惯；<br>7. 极强的工作责任感，善于沟通，具备团队协作能力，能够承受工作压力，学习能力强。</p>","北京/大兴区/ 北京亦庄经济技术开发区博兴一路8号金风科技二期/五道口/",
"2017-11-07 10:02:29","https://www.lagou.com/jobs/3488715.html","python开发工程师","{""field"":""数据服务"",""scale"":""500-2000人"",""homepage"":""http://www.dnt.com.cn/"",""companyFullName"":""上海天玑科技股份有限公司"",""development_stage"":""上市公司""}","1509379200","大专及以上 /","经验3-5年 /","12k-24k","Python/linux/信息安全","<p>岗位职责：</p><p>1、根据产品需求，按时完成指定模块的设计与开发；&nbsp;</p><p>2、负责所属模块技术文档的编写及维护；&nbsp;</p><p>3、根据解决方案进行指定模块研发，并对其进行优化及维护；&nbsp;</p><p>4、配合其他研发人员完成模块研发、调试、安全检测及上线。&nbsp;</p><p>5、负责云管理平台功能开发；负责对接分布式存储、数据库云、IAAS平台相关功能开发；&nbsp;</p><p>任职要求：</p><p>1、精通Python服务端编程，精通网络编程；</p><p>2、精通WEB和B/S架构服务的相关技术， 有RESTful API开发经验；</p><p>3、精通Python框架和类库，如 Django、Flask、Tornado、Twisted、Gevent等中的至少一种。</p><p>4、熟悉自动处理技术，比如Ansible, Saltstack，Docker等，有研究Ansible源码和使用过API开发者优先。</p><p>5、熟悉 MySQL 及其性能优化，有ORM相关经验，比如SQLAlchemy</p><p>6、熟悉open-falcon，zabbix等监控系统。</p><p>7、有云计算管理平台开发经验，Libvirt、Openstack、Docker、Kubernetes优先</p>","上海/徐汇区/ 桂林路406号2号楼11层/",
"2017-11-07 10:02:27","https://www.lagou.com/jobs/3500676.html","Python工程师-大数据方向","{""field"":""教育,移动互联网"",""scale"":""<p class=\""financeOrg\"">昆吾九鼎(B轮)</p>"",""homepage"":""2000人以上"",""companyFullName"":""北京高思博乐教育科技股份有限公司"",""development_stage"":""上市公司""}","1509638400","本科及以上 /","经验1-3年 /","10k-20k","Python/大数据/Java","<p>岗位职责：</p><p>1、负责BI系统搭建、BI模型设计及开发</p><p>2、参与项目需求分析，与数据仓库人员共同制定数据模型</p><p>3、完成报表开发（自助式报表+传统报表）</p><p><br></p><p>任职资格：<br></p><p>1、扎实的Python编程基础，热爱编程、具有良好的代码风格，并熟悉Linux下Python开发</p><p>2、一年以上Python Web框架(Flask/Django)开发经验，掌握RESTful API的开发思想</p><p>3、熟悉 SQL</p><p>4、良好的自学能力、独立解决问题的能力及沟通与团队协作能力</p><p>5、使用过Tableau、SuperSet、Cognos、BIEE、Qlikview等BI工具者优先，有相关BI工具开发经验更佳</p><p>6、熟悉 Javascript/CSS/HTML5，JQuery、D3.js、Echarts等优先</p>","北京/海淀区/北航/ 海淀区北四环中路283号/",
"2017-11-07 10:02:26","https://www.lagou.com/jobs/3581347.html","Python开发工程师（Web方向）","{""field"":""电子商务,移动互联网"",""scale"":""150-500人"",""homepage"":""http://www.fromfactory.club/"",""companyFullName"":""杭州嘉云数据科技有限公司"",""development_stage"":""B轮""}","1510020120","本科及以上 /","经验1-3年 /","15k-25k","分布式/Python/Java/架构/电商","<p>1.基于Club&nbsp;Factory出海电商的创新性供应链模式研发供应链系统<br>2.深度理解公司业务，对于公司后端供应链进行创新，重构与维护，包括但不限于订单客服系统,&nbsp;采购系统,&nbsp;仓储系统<br>3.使用优秀的架构设计,&nbsp;挑战高稳定性,&nbsp;高性能的web服务开发,&nbsp;解决如APP引流数据与供应链系统之间的跨境双A主站同步等各种技术难题<br><br>岗位要求:<br>1.&nbsp;计算机科学与技术或相关专业本科及以上学历<br>2.&nbsp;一年以上大中型互联网企业web开发经历者优先<br>3.&nbsp;熟悉MySQL,&nbsp;熟练运用SQL,&nbsp;了解常见的sql优化技巧<br>4.&nbsp;熟练使用django,&nbsp;tornado等常用python&nbsp;web开发框架,&nbsp;并有相关的项目开发经验或成果<br>5.&nbsp;熟悉常用的web容器相关技术,&nbsp;了解uwsgi,&nbsp;了解nginx,&nbsp;了解web服务器性能调优方法<br>6.&nbsp;熟悉基本的unix/linux命令,&nbsp;能熟练使用git进行团队协同开发<br>7.&nbsp;对于新事物有好奇心,&nbsp;态度认真负责<br>8.&nbsp;有过正式电商ERP开发经验者优先</p><p><br></p><p>职位亮点：&nbsp;</p><p>1.&nbsp;公司业务整体基于供应链的重构,&nbsp;从业务上会比较重供应链系统来完成客户需求<br>2.&nbsp;系统整体是互联网web开发为主,&nbsp;技术驱动的平台研发<br>3.&nbsp;公司APP引流数据到国外的云,&nbsp;供应链系统需要处理跨境双A主站同步等各种技术难题</p>","杭州/西湖区/古荡/ 文三路478号华星时代广场B座/",
"2017-11-07 10:02:24","https://www.lagou.com/jobs/3554485.html","Python服务器开发","{""field"":""移动互联网,游戏"",""scale"":""50-150人"",""homepage"":""http://www.wmhdgame.cn/"",""companyFullName"":""北京文脉互动科技有限公司"",""development_stage"":""A轮""}","1509933744","学历不限 /","经验不限 /","10k-20k","游戏/MySQL/服务器端/Python/后端/php","<p>岗位职责：</p><p>1.根据项目需求进行游戏服务器开发与维护</p><p>2.负责服务端测试框架部分模块代码编写；</p><p>3.负责服务端Bug跟进及修改。</p><p>技能要求：</p><p>1.计算机相关专业</p><p>2.熟悉python语言服务端开发，两年以上开发经验；</p><p>3.熟悉django/tornado/Flask等python框架，有大开发项目经验优先；</p><p>4.熟悉memcache/redis/mongo等缓存技术；</p><p>5.熟悉mysql数据库开发与优化；</p><p>6.熟悉Unix/Linu操作系统，熟练使用常用命令；</p><p>7.熟悉nginx的配置优化者优先</p><p>8.良好的编码习惯，有强烈的责任心及良好的团队合作精神</p>","北京/朝阳区/酒仙桥/ 酒仙桥路4号宏源大厦12层/1201/",
"2017-11-07 10:02:21","https://www.lagou.com/jobs/3174436.html","python开发工程师","{""field"":""金融"",""scale"":""<p class=\""financeOrg\"">保密(C轮)</p>"",""homepage"":""150-500人"",""companyFullName"":""北京网融天下金融信息服务有限公司"",""development_stage"":""C轮""}","1509933741","本科及以上 /","经验不限 /","10k-20k","金融/Python/大数据/量化/数据分析/数据挖掘","<p>岗位职责：</p><p><br></p><p><br></p><p><br></p><p>1. 负责公司产品后台相关业务的系统设计开发；</p><p><br></p><p><br></p><p><br></p><p>2. 负责实现业务需求和后台架构的优化重构；</p><p><br></p><p><br></p><p><br></p><p>3. 保证系统高并发访问下的稳定性及可用性，安全性；</p><p><br></p><p><br></p><p><br></p><p>4. 负责基础组件、代码库开发、维护。</p><p><br></p><p><br></p><p><br></p><p>5. 协助建立数据模型，对数据进行挖掘、优化及统计。</p><p><br></p><p><br></p><p><br></p><p>6. 利用数据挖掘、机器学习相关算法，解决核心业务需求(金融数据和用户数据)</p><p><br></p><p>&nbsp; &nbsp;负责公司用户行为数据、金融产品交易数据、资产配置数据的存储、分析、处理</p><p><br></p><p><br></p><p><br></p><p>职位要求：</p><p><br></p><p><br></p><p><br></p><p>- 计算机或相关专业本科及以上学历，具备扎实的数理基础和逻辑思维能力</p><p><br></p><p>- 熟练掌握Python/Scala/Java/Ruby/Go等某门主流语言；</p><p><br></p><p>- 有Web应用系统设计经验和一定的数据库设计优化能力；</p><p><br></p><p>- 优秀的学习能力，分析和解决问题的能力和强烈的进取心；</p><p><br></p><p>- 了解金融统计、模型相关知识者优先, 参与过金融产品或用户行为产品数据挖掘、机器学习方面工作或研究优先</p>","北京/朝阳区/ 北京市朝阳区朝外大街乙六号朝外soho A座6层603/",
"2017-11-07 10:02:20","https://www.lagou.com/jobs/3687387.html","资深Python开发工程师","{""field"":""企业服务,数据服务"",""scale"":""<p class=\""financeOrg\"">康卡斯特(上市公司)</p>"",""homepage"":""500-2000人"",""companyFullName"":""飞维美地信息技术（北京）有限公司"",""development_stage"":""上市公司""}","1509379200","本科及以上 /","经验3-5年 /","26k-32k","资深/高级/Python/js","<p>Senior Software Engineer – UI/API</p><p>&nbsp;</p><p>ABOUT THE OPPORTUNITY:</p><p>FreeWheel is looking for passionate Software Engineers to help design and build our high-quality, innovative video advertising platform. This position is based in Beijing.</p><p>&nbsp;</p><p>FreeWheel helps the television industry to monetize their premium contents through a robust</p><p>technology platform, which enables consumers to view high quality videos on any devices including PC, smart phone, OTT device, set-top box and traditional TV.</p><p>&nbsp;</p><p>FreeWheel’s Beijing Engineering Hub is the center of our global engineering group that is building the one-stop solution for TV industry to manage its billion-dollar revenue. Our tech platform is capable of handling billions of daily requests, providing insightful forecasting of inventory and audience, processing terabytes of raw daily data, and optimizing clients’ business.</p><p>&nbsp;</p><p>RESPONSIBILITIES:</p><p>·&nbsp;&nbsp;&nbsp;&nbsp; Be responsible for the complete lifecycle of software development, including designing, prototyping, implementation, testing, maintenance and technical support</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Produce technical specifications and determine operational feasibility</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Write well designed, testable, efficient code</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Develop software verification plans and quality assurance procedures</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Integrate software components into a fully functional software system</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Document and maintain software functionality</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Tailor and deploy engineering tools, processes and metrics</p><p>·&nbsp;&nbsp;&nbsp;&nbsp; Serve as the expert of online advertising industry, and drive the industry with continuous technical innovation</p><p>·&nbsp;&nbsp;&nbsp;&nbsp; Partner with global engineering, product and operations teams to further incorporate collective innovations</p><p>&nbsp;</p><p>ABOUT YOU:</p><p>•&nbsp;&nbsp;&nbsp; Extensive experience (3+ years for senior) on building and operating large scale web-based business applications including web sites, MIS, ERP, workflow tools etc.</p><p>•&nbsp;&nbsp;&nbsp; Solid Knowledgeable in the field (e.g. http, LAMP, JAVA, cutting-edge technologies)</p><p>•&nbsp;&nbsp;&nbsp; Experience with Ruby on Rails is a plus.</p><p>•&nbsp;&nbsp;&nbsp; Experience with JavaScript, HTML/CSS, Ajax, and popular frameworks, like JQuery, Bootstrap, etc., is a plus.</p><p>•&nbsp;&nbsp;&nbsp; Experience in building browser-based rich-client Web application is a plus.</p><p>•&nbsp;&nbsp;&nbsp; Strong passion with learning / practicing new technics.</p><p>•&nbsp;&nbsp;&nbsp; Team working skills, good communication skills, Willingness to work under pressure.</p><p>        </p>","北京/朝阳区/三元桥/ 亮马桥润世中心/",
"2017-11-07 10:02:18","https://www.lagou.com/jobs/3780636.html","PHP/Python高级开发工程师","{""field"":""电子商务"",""scale"":""<p class=\""financeOrg\"">VY Capital(C轮)</p>"",""homepage"":""50-150人"",""companyFullName"":""江曲投资咨询（上海）有限公司"",""development_stage"":""C轮""}","1509638400","本科及以上 /","经验3-5年 /","15k-25k","高级/MySQL/PHP/Ruby/Python","<p>岗位要求：</p><p>* 具有至少两年以上PHP或Python网站开发经验</p><p>* 至少熟悉一种PHP或Python框架，会symfony更好</p><p>* 熟悉MySQL数据库设计和查询优化</p><p>* 具有较强分析和解决问题的能力</p><p>* 具有较强API设计的能力</p><p>* 具有英文技术文档读写的能力，能进行基本的英文口语沟通</p><p><br></p><p>如有以下经验者加分：</p><p>* 前端js/css/html, 会react或nodejs者优先</p><p>* 有DevOps、CI、CD经历</p><p>* Amazon AWS运维经历</p>","上海/静安区/同乐坊/ 昌平路363号3幢/",
"2017-11-07 10:02:16","https://www.lagou.com/jobs/3154431.html","Python开发工程师","{""field"":""移动互联网,O2O"",""scale"":""15-50人"",""homepage"":""http://www.51yunche.com"",""companyFullName"":""上海无忧汽车驾驶服务有限公司"",""development_stage"":""A轮""}","1509933736","本科及以上 /","经验1-3年 /","10k-15k","云计算/Python/redis","<p>岗位职责：</p><p>1、参与公司底层架构的服务设计与实现；</p><p>2、不断优化数据结构，算法，软件架构和系统架构，达到更好的系统性能；</p><p>3、了解分布式系统架构的概念，并有过相关的开发经验。</p><p>任职要求：</p><p>1、两年及以上Python开发经验，有成熟的项目经历，能解决实际开发中遇到的问题</p><p>2、熟悉至少一门Python的framework（tornado、Django，bottle，flask等）</p><p>3、熟悉SOA架构，具备HTTP，TCP等网络服务端开发经验，并能针对具体业务场景做高并发服务的开发和优化</p><p>4、熟悉PostgreSQL/Redis等常用的开源存储工具；能在Linux环境下工作；<br><br></p><p>加分项：</p><p>1、了解前端Javascript开发，熟悉 Linux Shell</p><p>有Java编程经验的优先</p><p>2、有创业意愿，愿意加入一个靠谱的项目和一群满怀创业激情的人一起做成一件事情；</p><p>3、有过大型互联网应用的架构设计与实现经历；</p><p>4、广泛的技术兴趣爱好，时刻关注最新的技术前沿信息，对新技术充满求知欲，强大的学习能力。</p>","上海/浦东新区/ 峨山路77号金牛大厦/",
